Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Nabha,109,SC,45,SC,Mulakh Raj,Male,11,0.01%,Candidate Count,13901424,TRUE,Upto 100,1579,1%,0,41-45,5,Lost,5,1,121355,IND,Independent,Independent,S19,Punjab,1579,1579,2012,0
Shutrana,117,SC,34,SC,Nirmal Singh,Male,11,0.01%,Candidate Count,13901424,TRUE,Upto 100,710,1%,0,31-35,8,Lost,8,1,119755,IND,Independent,Independent,S19,Punjab,710,710,2012,0
Bhadaur,102,SC,38,SC,Jarnail Singh,Male,12,0.01%,Candidate Count,13901424,TRUE,Upto 100,1089,1%,0,36-40,7,Lost,7,1,113197,IND,Independent,Independent,S19,Punjab,1089,1089,2012,0
Shutrana,117,SC,59,SC,Nirmal Singh Dehar,Male,12,0.00%,Candidate Count,13901424,TRUE,Upto 100,445,0%,0,51-60,10,Lost,10,1,119755,IND,Independent,Independent,S19,Punjab,445,445,2012,0
Shutrana,117,SC,51,SC,Mangat Singh,Male,13,0.01%,Candidate Count,13901424,TRUE,Upto 100,1153,1%,0,51-60,5,Lost,5,1,119755,IND,Independent,Independent,S19,Punjab,1153,1153,2012,0
Sahnewal,59,GEN,46,GEN,Satwinder Kaur Bitti,Female,1,0.38%,Candidate Count,15443466,TRUE,Upto 100,58633,35%,0,46-50,2,Lost,2,1,167482,INC,National,Indian National Congress,S19,Punjab,58633,58633,2017,0
Dasuya,40,GEN,56,GEN,Sukhjit Kaur,Female,2,0.25%,Candidate Count,15443466,TRUE,Upto 100,38889,30%,0,51-60,2,Lost,2,1,130819,BJP,National,Bharatiya Janata Party,S19,Punjab,38889,38889,2017,0
Muktsar,86,GEN,65,GEN,Karan Kaur,Female,2,0.24%,Candidate Count,15443466,TRUE,Upto 100,36914,25%,0,61-70,2,Lost,2,1,147084,INC,National,Indian National Congress,S19,Punjab,36914,36914,2017,0
Malerkotla,105,GEN,62,GEN,Parveen Nusrat,Female,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,297,0%,0,61-70,9,Lost,9,1,126255,AITC,National,All India Trinamool Congress,S19,Punjab,297,297,2017,0
Mansa,96,GEN,50,GEN,Manoj Bala,Female,4,0.32%,Candidate Count,15443466,TRUE,Upto 100,50117,29%,0,46-50,2,Lost,2,1,174326,INC,National,Indian National Congress,S19,Punjab,50117,50117,2017,0
Lehra,99,GEN,71,GEN,Rajinder Kaur Bhattal,Female,4,0.25%,Candidate Count,15443466,TRUE,Upto 100,38735,28%,0,>70,2,Lost,2,1,138204,INC,National,Indian National Congress,S19,Punjab,38735,38735,2017,0
Sunam,101,GEN,28,GEN,Daaman Thind Bajwa,Female,4,0.20%,Candidate Count,15443466,TRUE,Upto 100,30518,20%,0,Upto 30,3,Lost,3,1,155406,INC,National,Indian National Congress,S19,Punjab,30518,30518,2017,0
Malerkotla,105,GEN,50,GEN,Razia Sultana,Female,6,0.38%,Candidate Count,15443466,TRUE,10001-20000,58982,47%,1,46-50,1,Won,1,1,126255,INC,National,Indian National Congress,S19,Punjab,58982,46280,2017,"12,702"
Sultanpur Lodhi,28,GEN,77,GEN,Upinderjit Kaur,Female,1,0.22%,Candidate Count,15443466,TRUE,Upto 100,33681,31%,0,>70,2,Lost,2,1,108482,SAD,State,Shiromani Akali Dal,S19,Punjab,33681,33681,2017,0
Dera Bassi,112,GEN,72,GEN,Sarabjit Kaur,Female,1,0.21%,Candidate Count,15443466,TRUE,Upto 100,33150,19%,0,>70,3,Lost,3,1,178140,AAAP,State,Aam Aadmi Party,S19,Punjab,33150,33150,2017,0
Ghanaur,113,GEN,35,GEN,Anu Randhawa,Female,1,0.15%,Candidate Count,15443466,TRUE,Upto 100,23188,18%,0,31-35,3,Lost,3,1,125479,AAAP,State,Aam Aadmi Party,S19,Punjab,23188,23188,2017,0
Ghanaur,113,GEN,57,GEN,Harpreet Kaur Mukhmailpur,Female,2,0.19%,Candidate Count,15443466,TRUE,Upto 100,29408,23%,0,51-60,2,Lost,2,1,125479,SAD,State,Shiromani Akali Dal,S19,Punjab,29408,29408,2017,0
Sanour,114,GEN,63,GEN,Kuldeep Kaur Tohra,Female,3,0.21%,Candidate Count,15443466,TRUE,Upto 100,33179,20%,0,61-70,3,Lost,3,1,164791,AAAP,State,Aam Aadmi Party,S19,Punjab,33179,33179,2017,0
Talwandi Sabo,94,GEN,31,GEN,Prof. Baljinder Kaur,Female,4,0.35%,Candidate Count,15443466,TRUE,10001-20000,54553,42%,1,31-35,1,Won,1,1,128426,AAAP,State,Aam Aadmi Party,S19,Punjab,54553,35260,2017,"19,293"
Mukerian,39,GEN,56,GEN,Sumitri Devi,Female,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,524,0%,0,51-60,10,Lost,10,1,135901,SHS,State,Shivsena,S19,Punjab,524,524,2017,0
Dasuya,40,GEN,50,GEN,Balbir Kaur,Female,5,0.11%,Candidate Count,15443466,TRUE,Upto 100,16330,12%,0,46-50,3,Lost,3,1,130819,AAAP,State,Aam Aadmi Party,S19,Punjab,16330,16330,2017,0
Pathankot,3,GEN,44,GEN,Sunita Devi,Female,5,0.00%,Candidate Count,15443466,TRUE,Upto 100,185,0%,0,41-45,9,Lost,9,1,110853,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,185,185,2017,0
Fazilka,80,GEN,27,GEN,Kirti Choudhary,Female,5,0.03%,Candidate Count,15443466,TRUE,Upto 100,3892,3%,0,Upto 30,5,Lost,5,1,143073,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,3892,3892,2017,0
Hoshiarpur,43,GEN,25,GEN,Jaspreet Kaur,Female,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,130,0%,0,Upto 30,12,Lost,12,1,123179,DPIN,Unrecognised,Democratic Party of India (Ambedkar),S19,Punjab,130,130,2017,0
Faridkot,87,GEN,51,GEN,Ravinder Pal Kaur,Female,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,316,0%,0,51-60,8,Lost,8,1,126420,DEMSWP,Unrecognised,Democratic Swaraj Party,S19,Punjab,316,316,2017,0
Sangrur,108,GEN,51,GEN,Parminder Kaur,Female,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,401,0%,0,51-60,8,Lost,8,1,142781,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,401,401,2017,0
Patiala Rural,110,GEN,37,GEN,Shaminder Kaur,Female,6,0.00%,Candidate Count,15443466,TRUE,Upto 100,388,0%,0,36-40,7,Lost,7,1,146668,APPA,Unrecognised,Aapna Punjab Party,S19,Punjab,388,388,2017,0
Pathankot,3,GEN,50,GEN,Kiran Bala,Female,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,151,0%,0,46-50,11,Lost,11,1,110853,HSS,Unrecognised,Hindustan Shakti Sena,S19,Punjab,151,151,2017,0
Dera Bassi,112,GEN,42,GEN,Manju Kaushal,Female,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,449,0%,0,41-45,9,Lost,9,1,178140,SAKAP,Unrecognised,Samaj Adhikar Kalyan Party,S19,Punjab,449,449,2017,0
Patiala Rural,110,GEN,67,GEN,Ranjit Kaur,Female,10,0.00%,Candidate Count,15443466,TRUE,Upto 100,245,0%,0,61-70,11,Lost,11,1,146668,BGTD,Unrecognised,Bharatiya Gaon Taj Dal,S19,Punjab,245,245,2017,0
Faridkot,87,GEN,65,GEN,Dr. Jiwan Jot Kaur,Female,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,208,0%,0,61-70,10,Lost,10,1,126420,IND,Independent,Independent,S19,Punjab,208,208,2017,0
Sangrur,108,GEN,55,GEN,Manjeet Kaur,Female,7,0.00%,Candidate Count,15443466,TRUE,Upto 100,492,0%,0,51-60,7,Lost,7,1,142781,IND,Independent,Independent,S19,Punjab,492,492,2017,0
Ghanaur,113,GEN,52,GEN,Anupinder Kaur Sandhu,Female,7,0.02%,Candidate Count,15443466,TRUE,Upto 100,2833,2%,0,51-60,4,Lost,4,1,125479,IND,Independent,Independent,S19,Punjab,2833,2833,2017,0
Nakodar,31,GEN,51,GEN,Kusum Sharma,Female,8,0.00%,Candidate Count,15443466,TRUE,Upto 100,353,0%,0,51-60,9,Lost,9,1,143322,IND,Independent,Independent,S19,Punjab,353,353,2017,0
Sunam,101,GEN,45,GEN,Paramjeet Kaur,Female,8,0.00%,Candidate Count,15443466,TRUE,Upto 100,203,0%,0,41-45,12,Lost,12,1,155406,IND,Independent,Independent,S19,Punjab,203,203,2017,0
Ghanaur,113,GEN,58,GEN,Surinder Kaur,Female,8,0.00%,Candidate Count,15443466,TRUE,Upto 100,388,0%,0,51-60,9,Lost,9,1,125479,IND,Independent,Independent,S19,Punjab,388,388,2017,0
Dera Baba  Nanak,10,GEN,35,GEN,Dorthi,Female,9,0.00%,Candidate Count,15443466,TRUE,Upto 100,301,0%,0,31-35,8,Lost,8,1,140996,IND,Independent,Independent,S19,Punjab,301,301,2017,0
Amritsar South,19,GEN,54,GEN,Dalvir Kaur,Female,10,0.00%,Candidate Count,15443466,TRUE,Upto 100,110,0%,0,51-60,12,Lost,12,1,93361,IND,Independent,Independent,S19,Punjab,110,110,2017,0
Moga,73,GEN,54,GEN,Bhupinder Kaur,Female,10,0.00%,Candidate Count,15443466,TRUE,Upto 100,348,0%,0,51-60,10,Lost,10,1,145463,IND,Independent,Independent,S19,Punjab,348,348,2017,0
Dharamkot,74,GEN,35,GEN,Manjit Kaur,Female,10,0.00%,Candidate Count,15443466,TRUE,Upto 100,197,0%,0,31-35,11,Lost,11,1,143996,IND,Independent,Independent,S19,Punjab,197,197,2017,0
Muktsar,86,GEN,49,GEN,Ripendeep Kaur,Female,10,0.00%,Candidate Count,15443466,TRUE,Upto 100,450,0%,0,46-50,9,Lost,9,1,147084,IND,Independent,Independent,S19,Punjab,450,450,2017,0
Sanour,114,GEN,45,GEN,Kuldip Kaur,Female,10,0.00%,Candidate Count,15443466,TRUE,Upto 100,360,0%,0,41-45,12,Lost,12,1,164791,IND,Independent,Independent,S19,Punjab,360,360,2017,0
Amargarh,106,GEN,34,GEN,Devinder Kaur Chaunda,Female,11,0.00%,Candidate Count,15443466,TRUE,Upto 100,637,0%,0,31-35,6,Lost,6,1,131553,IND,Independent,Independent,S19,Punjab,637,637,2017,0
Qadian,6,GEN,56,GEN,Charanjit Kaur,Female,12,0.00%,Candidate Count,15443466,TRUE,Upto 100,276,0%,0,51-60,10,Lost,10,1,131829,IND,Independent,Independent,S19,Punjab,276,276,2017,0
Garhshankar,45,GEN,34,GEN,Nimisha Mehta,Female,12,0.00%,Candidate Count,15443466,TRUE,Upto 100,275,0%,0,31-35,13,Lost,13,1,125658,IND,Independent,Independent,S19,Punjab,275,275,2017,0
Moga,73,GEN,40,GEN,Rekha Kapoor,Female,12,0.00%,Candidate Count,15443466,TRUE,Upto 100,389,0%,0,36-40,9,Lost,9,1,145463,IND,Independent,Independent,S19,Punjab,389,389,2017,0
Fazilka,80,GEN,37,GEN,Rachna Kataria,Female,12,0.00%,Candidate Count,15443466,TRUE,Upto 100,383,0%,0,36-40,11,Lost,11,1,143073,IND,Independent,Independent,S19,Punjab,383,383,2017,0
Patiala Rural,110,GEN,35,GEN,Jasvir Kaur,Female,12,0.00%,Candidate Count,15443466,TRUE,Upto 100,297,0%,0,31-35,8,Lost,8,1,146668,IND,Independent,Independent,S19,Punjab,297,297,2017,0
Amritsar East,18,GEN,42,GEN,Parminder Kaur,Female,14,0.00%,Candidate Count,15443466,TRUE,Upto 100,141,0%,0,41-45,13,Lost,13,1,99664,IND,Independent,Independent,S19,Punjab,141,141,2017,0
Fazilka,80,GEN,41,GEN,Rajdeep Kaur,Female,14,0.25%,Candidate Count,15443466,TRUE,Upto 100,38135,27%,0,41-45,3,Lost,3,1,143073,IND,Independent,Independent,S19,Punjab,38135,38135,2017,0
Sujanpur,1,GEN,40,GEN,Amit Singh,Male,1,0.20%,Candidate Count,15443466,TRUE,Upto 100,30209,24%,0,36-40,2,Lost,2,1,125369,INC,National,Indian National Congress,S19,Punjab,30209,30209,2017,0
Pathankot,3,GEN,51,GEN,Ashwani Kumar,Male,1,0.29%,Candidate Count,15443466,TRUE,Upto 100,45213,41%,0,51-60,2,Lost,2,1,110853,BJP,National,Bharatiya Janata Party,S19,Punjab,45213,45213,2017,0
Batala,7,GEN,57,GEN,Ashwani Sekhri,Male,1,0.27%,Candidate Count,15443466,TRUE,Upto 100,42032,34%,0,51-60,2,Lost,2,1,123414,INC,National,Indian National Congress,S19,Punjab,42032,42032,2017,0
Dera Baba  Nanak,10,GEN,58,GEN,Sukhjinder Singh Randhawa,Male,1,0.39%,Candidate Count,15443466,TRUE,1001-2000,60385,43%,1,51-60,1,Won,1,1,140996,INC,National,Indian National Congress,S19,Punjab,60385,59191,2017,"1,194"
Raja Sansi,12,GEN,60,GEN,Sukhbinder Singh Sarkaria,Male,1,0.39%,Candidate Count,15443466,TRUE,5001-10000,59628,45%,1,51-60,1,Won,1,1,132008,INC,National,Indian National Congress,S19,Punjab,59628,53901,2017,"5,727"
Majitha,13,GEN,59,GEN,Sukhjinder Raj Singh (Lalli),Male,1,0.28%,Candidate Count,15443466,TRUE,Upto 100,42919,35%,0,51-60,2,Lost,2,1,122608,INC,National,Indian National Congress,S19,Punjab,42919,42919,2017,0
Amritsar North,15,GEN,52,GEN,Anil Joshi,Male,1,0.29%,Candidate Count,15443466,TRUE,Upto 100,44976,38%,0,51-60,2,Lost,2,1,118084,BJP,National,Bharatiya Janata Party,S19,Punjab,44976,44976,2017,0
Amritsar Central,17,GEN,60,GEN,Om Parkash Soni,Male,1,0.33%,Candidate Count,15443466,TRUE,>20000,51242,56%,1,51-60,1,Won,1,1,90708,INC,National,Indian National Congress,S19,Punjab,51242,30126,2017,"21,116"
Tarn Taran,21,GEN,63,GEN,Anantjit Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,554,0%,0,61-70,8,Lost,8,1,132573,BSP,National,Bahujan Samaj Party,S19,Punjab,554,554,2017,0
Khem Karan,22,GEN,38,GEN,Sukhpal Singh Bhullar,Male,1,0.53%,Candidate Count,15443466,TRUE,10001-20000,81897,53%,1,36-40,1,Won,1,1,154504,INC,National,Indian National Congress,S19,Punjab,81897,62295,2017,"19,602"
Jalandhar North,36,GEN,37,GEN,Avtar Singh Junior,Male,1,0.45%,Candidate Count,15443466,TRUE,>20000,69715,56%,1,36-40,1,Won,1,1,124491,INC,National,Indian National Congress,S19,Punjab,69715,37424,2017,"32,291"
Jalandhar Cantt.,37,GEN,44,GEN,Amrik Bagri,Male,1,0.05%,Candidate Count,15443466,TRUE,Upto 100,7987,6%,0,41-45,4,Lost,4,1,126811,BSP,National,Bahujan Samaj Party,S19,Punjab,7987,7987,2017,0
Mukerian,39,GEN,65,GEN,Arunesh Kumar,Male,1,0.22%,Candidate Count,15443466,TRUE,Upto 100,33661,25%,0,61-70,2,Lost,2,1,135901,BJP,National,Bharatiya Janata Party,S19,Punjab,33661,33661,2017,0
Dasuya,40,GEN,49,GEN,Arun Dogra,Male,1,0.37%,Candidate Count,15443466,TRUE,10001-20000,56527,43%,1,46-50,1,Won,1,1,130819,INC,National,Indian National Congress,S19,Punjab,56527,38889,2017,"17,638"
Hoshiarpur,43,GEN,58,GEN,Sunder Sham Arora,Male,1,0.32%,Candidate Count,15443466,TRUE,10001-20000,49951,41%,1,51-60,1,Won,1,1,123179,INC,National,Indian National Congress,S19,Punjab,49951,38718,2017,"11,233"
Nawanshahr,47,GEN,26,GEN,Angad Singh,Male,1,0.25%,Candidate Count,15443466,TRUE,2001-5000,38197,30%,1,Upto 30,1,Won,1,1,128619,INC,National,Indian National Congress,S19,Punjab,38197,34874,2017,"3,323"
Balachaur,48,GEN,66,GEN,Darshan Lal,Male,1,0.32%,Candidate Count,15443466,TRUE,10001-20000,49558,42%,1,61-70,1,Won,1,1,117422,INC,National,Indian National Congress,S19,Punjab,49558,29918,2017,"19,640"
Fatehgarh Sahib,55,GEN,51,GEN,Kuljit Singh Nagra,Male,1,0.38%,Candidate Count,15443466,TRUE,>20000,58205,47%,1,51-60,1,Won,1,1,124777,INC,National,Indian National Congress,S19,Punjab,58205,34338,2017,"23,867"
Samrala,58,GEN,74,GEN,Amrik Singh Dhillon,Male,1,0.34%,Candidate Count,15443466,TRUE,10001-20000,51930,38%,1,>70,1,Won,1,1,134986,INC,National,Indian National Congress,S19,Punjab,51930,40925,2017,"11,005"
Ludhiana East,60,GEN,45,GEN,Sanjeev Talwar,Male,1,0.28%,Candidate Count,15443466,TRUE,1001-2000,43010,33%,1,41-45,1,Won,1,1,130213,INC,National,Indian National Congress,S19,Punjab,43010,41429,2017,"1,581"
Atam Nagar,62,GEN,46,GEN,Kamal Jit Singh Karwal,Male,1,0.24%,Candidate Count,15443466,TRUE,Upto 100,36508,34%,0,46-50,2,Lost,2,1,107119,INC,National,Indian National Congress,S19,Punjab,36508,36508,2017,0
Ludhiana Central,63,GEN,45,GEN,Akhlesh Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,495,0%,0,41-45,7,Lost,7,1,103012,BSP,National,Bahujan Samaj Party,S19,Punjab,495,495,2017,0
Ludhiana North,65,GEN,51,GEN,Parveen Bansal,Male,1,0.26%,Candidate Count,15443466,TRUE,Upto 100,39732,32%,0,51-60,2,Lost,2,1,124557,BJP,National,Bharatiya Janata Party,S19,Punjab,39732,39732,2017,0
Moga,73,GEN,64,GEN,Sandhura Singh Daulatpura,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,569,0%,0,61-70,7,Lost,7,1,145463,AITC,National,All India Trinamool Congress,S19,Punjab,569,569,2017,0
Dharamkot,74,GEN,63,GEN,Sukhjit Singh,Male,1,0.41%,Candidate Count,15443466,TRUE,>20000,63238,44%,1,61-70,1,Won,1,1,143996,INC,National,Indian National Congress,S19,Punjab,63238,41020,2017,"22,218"
Zira,75,GEN,44,GEN,Sukhwinder Singh,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,573,0%,0,41-45,6,Lost,6,1,151373,BSP,National,Bahujan Samaj Party,S19,Punjab,573,573,2017,0
Firozpur City,76,GEN,52,GEN,Sukhpal Singh,Male,1,0.25%,Candidate Count,15443466,TRUE,Upto 100,37972,30%,0,51-60,2,Lost,2,1,125450,BJP,National,Bharatiya Janata Party,S19,Punjab,37972,37972,2017,0
Guru Har Sahai,78,GEN,63,GEN,Gurmeet Singh Sodhi,Male,1,0.41%,Candidate Count,15443466,TRUE,5001-10000,62787,46%,1,61-70,1,Won,1,1,137298,INC,National,Indian National Congress,S19,Punjab,62787,56991,2017,"5,796"
Lambi,83,GEN,74,GEN,Amarinder Singh,Male,1,0.28%,Candidate Count,15443466,TRUE,Upto 100,43605,33%,0,>70,2,Lost,2,1,133987,INC,National,Indian National Congress,S19,Punjab,43605,43605,2017,0
Gidderbaha,84,GEN,39,GEN,Amrinder Singh @ Raja Warring,Male,1,0.41%,Candidate Count,15443466,TRUE,10001-20000,63500,46%,1,36-40,1,Won,1,1,139227,INC,National,Indian National Congress,S19,Punjab,63500,47288,2017,"16,212"
Faridkot,87,GEN,43,GEN,Kusaldeep Singh Kiki Dhillon,Male,1,0.33%,Candidate Count,15443466,TRUE,10001-20000,51026,40%,1,41-45,1,Won,1,1,126420,INC,National,Indian National Congress,S19,Punjab,51026,39367,2017,"11,659"
Talwandi Sabo,94,GEN,45,GEN,Harjinder Singh Mithan,Male,1,0.01%,Candidate Count,15443466,TRUE,Upto 100,1346,1%,0,41-45,4,Lost,4,1,128426,BSP,National,Bahujan Samaj Party,S19,Punjab,1346,1346,2017,0
Maur,95,GEN,61,GEN,Harminder Singh Jassi,Male,1,0.15%,Candidate Count,15443466,TRUE,Upto 100,23087,17%,0,61-70,3,Lost,3,1,137593,INC,National,Indian National Congress,S19,Punjab,23087,23087,2017,0
Sardulgarh,97,GEN,66,GEN,Ajit Inder Singh,Male,1,0.33%,Candidate Count,15443466,TRUE,Upto 100,50563,33%,0,61-70,2,Lost,2,1,153662,INC,National,Indian National Congress,S19,Punjab,50563,50563,2017,0
Lehra,99,GEN,63,GEN,Satwant Singh,Male,1,0.01%,Candidate Count,15443466,TRUE,Upto 100,1201,1%,0,61-70,6,Lost,6,1,138204,CPI,National,Communist Party of India,S19,Punjab,1201,1201,2017,0
Malerkotla,105,GEN,48,GEN,Shamshad Ali,Male,1,0.00%,Candidate Count,15443466,TRUE,Upto 100,665,1%,0,46-50,4,Lost,4,1,126255,BSP,National,Bahujan Samaj Party,S19,Punjab,665,665,2017,0
Patiala Rural,110,GEN,60,GEN,Uttam Singh Bagri,Male,1,0.01%,Candidate Count,15443466,TRUE,Upto 100,1125,1%,0,51-60,4,Lost,4,1,146668,CPI,National,Communist Party of India,S19,Punjab,1125,1125,2017,0
Patiala,115,GEN,74,GEN,Amarinder Singh,Male,1,0.47%,Candidate Count,15443466,TRUE,>20000,72586,68%,1,>70,1,Won,1,1,106298,INC,National,Indian National Congress,S19,Punjab,72586,20179,2017,"52,407"
Pathankot,3,GEN,39,GEN,Amit,Male,2,0.37%,Candidate Count,15443466,TRUE,10001-20000,56383,51%,1,36-40,1,Won,1,1,110853,INC,National,Indian National Congress,S19,Punjab,56383,45213,2017,"11,170"
Gurdaspur,4,GEN,70,GEN,Major Som Nath,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,564,0%,0,61-70,7,Lost,7,1,117390,BSP,National,Bahujan Samaj Party,S19,Punjab,564,564,2017,0
Batala,7,GEN,70,GEN,Avtar Singh,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,356,0%,0,61-70,10,Lost,10,1,123414,CPM,National,Communist Party of India  (Marxist),S19,Punjab,356,356,2017,0
Ajnala,11,GEN,65,GEN,Harpartap Singh,Male,2,0.40%,Candidate Count,15443466,TRUE,10001-20000,61378,51%,1,61-70,1,Won,1,1,121487,INC,National,Indian National Congress,S19,Punjab,61378,42665,2017,"18,713"
Amritsar North,15,GEN,56,GEN,Sunil Dutti,Male,2,0.38%,Candidate Count,15443466,TRUE,10001-20000,59212,50%,1,51-60,1,Won,1,1,118084,INC,National,Indian National Congress,S19,Punjab,59212,44976,2017,"14,236"
Amritsar South,19,GEN,35,GEN,Inderbir Singh Bolaria,Male,2,0.31%,Candidate Count,15443466,TRUE,>20000,47581,51%,1,31-35,1,Won,1,1,93361,INC,National,Indian National Congress,S19,Punjab,47581,24923,2017,"22,658"
Khadoor Sahib,24,GEN,42,GEN,Baldev Singh Dhunda,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1756,1%,0,41-45,4,Lost,4,1,146362,CPI,National,Communist Party of India,S19,Punjab,1756,1756,2017,0
Jalandhar Central,35,GEN,35,GEN,Tarandip Singh,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,529,0%,0,31-35,6,Lost,6,1,106347,AITC,National,All India Trinamool Congress,S19,Punjab,529,529,2017,0
Jalandhar North,36,GEN,45,GEN,Surinder Singh Arora,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,219,0%,0,41-45,7,Lost,7,1,124491,NCP,National,Nationalist Congress Party,S19,Punjab,219,219,2017,0
Urmar,41,GEN,63,GEN,Sangat Singh Gilzian,Male,2,0.33%,Candidate Count,15443466,TRUE,10001-20000,51477,41%,1,61-70,1,Won,1,1,126075,INC,National,Indian National Congress,S19,Punjab,51477,36523,2017,"14,954"
Garhshankar,45,GEN,59,GEN,Harbhajan Singh,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,2217,2%,0,51-60,5,Lost,5,1,125658,CPM,National,Communist Party of India  (Marxist),S19,Punjab,2217,2217,2017,0
Nawanshahr,47,GEN,46,GEN,Hitesh Kumar Pathak,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,881,1%,0,46-50,5,Lost,5,1,128619,CPM,National,Communist Party of India  (Marxist),S19,Punjab,881,881,2017,0
Anandpur Sahib,49,GEN,59,GEN,Kanwar Pal Singh,Male,2,0.39%,Candidate Count,15443466,TRUE,>20000,60800,45%,1,51-60,1,Won,1,1,135078,INC,National,Indian National Congress,S19,Punjab,60800,36919,2017,"23,881"
Rupnagar,50,GEN,62,GEN,B.S. Saini,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,997,1%,0,61-70,5,Lost,5,1,130084,CPI,National,Communist Party of India,S19,Punjab,997,997,2017,0
S.A.S.Nagar,53,GEN,57,GEN,Jaswinder Singh,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,316,0%,0,51-60,9,Lost,9,1,140803,AITC,National,All India Trinamool Congress,S19,Punjab,316,316,2017,0
Khanna,57,GEN,59,GEN,Shashi Vardhan,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1202,1%,0,51-60,4,Lost,4,1,126582,BSP,National,Bahujan Samaj Party,S19,Punjab,1202,1202,2017,0
Ludhiana Central,63,GEN,40,GEN,Sushil Kumar,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,638,1%,0,36-40,5,Lost,5,1,103012,AITC,National,All India Trinamool Congress,S19,Punjab,638,638,2017,0
Dakha,68,GEN,37,GEN,Jaswinder Singh,Male,2,0.00%,Candidate Count,15443466,TRUE,Upto 100,652,0%,0,36-40,6,Lost,6,1,146287,BSP,National,Bahujan Samaj Party,S19,Punjab,652,652,2017,0
Moga,73,GEN,49,GEN,Harjot Kamal Singh,Male,2,0.34%,Candidate Count,15443466,TRUE,1001-2000,52357,36%,1,46-50,1,Won,1,1,145463,INC,National,Indian National Congress,S19,Punjab,52357,50593,2017,"1,764"
Dharamkot,74,GEN,63,GEN,Surat Singh,Male,2,0.01%,Candidate Count,15443466,TRUE,Upto 100,1325,1%,0,61-70,4,Lost,4,1,143996,CPI,National,Communist Party of India,S19,Punjab,1325,1325,2017,0
Fazilka,80,GEN,60,GEN,Surjit Kumar Jyani,Male,2,0.25%,Candidate Count,15443466,TRUE,Upto 100,39011,27%,0,51-60,2,Lost,2,1,143073,BJP,National,Bharatiya Janata Party,S19,Punjab,39011,39011,2017,0
Abohar,81,GEN,61,GEN,Arun Narang,Male,2,0.36%,Candidate Count,15443466,TRUE,2001-5000,55091,44%,1,61-70,1,Won,1,1,125129,BJP,National,Bharatiya Janata Party,S19,Punjab,55091,51812,2017,"3,279"
Kotkapura,88,GEN,66,GEN,Bhai Harnirpal Singh Kukku,Male,2,0.24%,Candidate Count,15443466,TRUE,Upto 100,37326,31%,0,61-70,2,Lost,2,1,122303,INC,National,Indian National Congress,S19,Punjab,37326,37326,2017,0
Talwandi Sabo,94,GEN,36,GEN,Khushbaz Singh Jatana,Male,2,0.23%,Candidate Count,15443466,TRUE,Upto 100,35260,27%,0,36-40,2,Lost,2,1,128426,INC,National,Indian National Congress,S19,Punjab,35260,35260,2017,0
Barnala,103,GEN,67,GEN,Kewal Singh Dhillon,Male,2,0.29%,Candidate Count,15443466,TRUE,Upto 100,45174,34%,0,61-70,2,Lost,2,1,134152,INC,National,Indian National Congress,S19,Punjab,45174,45174,2017,0
Amargarh,106,GEN,59,GEN,Surjit Singh Dhiman,Male,2,0.33%,Candidate Count,15443466,TRUE,10001-20000,50994,39%,1,51-60,1,Won,1,1,131553,INC,National,Indian National Congress,S19,Punjab,50994,39115,2017,"11,879"
